,emotion,text
4938,surprise,im blonding ... slowly but surely im blonding ... i wana scratch my hair but im not allowed
4939,surprise,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .
4940,surprise,@LoriBartolozzi Wow  That had to be difficult
4941,surprise,Sob! I can't believe I'm ending my work week at the chapter about what Augusten Burrough's father did to Ernie the guinea pig!
4942,surprise,Strange there is a 99 char limit to tweets on ustream   (GeoGeekTV live &gt; http://ustre.am/2TOa)
4943,surprise,@Spraypainthero wh-wha? hacky sack plans sans Jackie???
4944,surprise,"Getting closer to logging in. My left hand is so swollen, I can't wear my wedding ring. I keep forgetting and worrying that I lost it."
4945,surprise,such a nice day and i'm gonna be stuck inside all night
4946,surprise,On the way to Malaysia...no internet access to Twit
4947,surprise,getting rained out @ the devon horse show.  *head desk*
4948,surprise,"@xLilahhx Good stuff, Smiles back? Why won't you go to his concert too? :o. Wish I could instead of doing my music which is failing  lol x"
4949,surprise,@kaseyhayes a bee stung your eye? im sorry
4950,surprise,I dont understand why he's doing this
4951,surprise,"@Jason_Manford oh, i'm so sorry, i didn't know  hope you're well x"
4952,surprise,@iamchinky13 are u ignoring me  gah!
4953,surprise,@halbpro it's called retro my dear and I wear fifties fashion sometimes....did you not see my birthday pictures?
4954,surprise,Omg I can't believe jay leno is going off the air
4955,surprise,Boy is going to a movie. I wish I didn't feel like shit.
4956,surprise,Jumped on a train to visit or rescue my mom. Totally forgot my sweatshirt  And forgot to bring my make up! First time ever forgetting :/
4957,surprise,-- Omg I can't believe jay leno is going off the air  I HATE CONAN O'BRIAN
4958,surprise,@abramsandbettes i sent one abrams  and it was all surrounded with weather
4959,surprise,"dinner smells good...man i'm hungry. so sunny outside, wish i was at wonderland"
4960,surprise,Its coming out the socket  I feel like my phones hole is not a virgin. That's how loose it is... :'(
4961,surprise,@Janelliebeans I don't even remember what's on there!!!
4962,surprise,@retrorewind OMG at that Almost in our 40's comment!!  Same Bday as Joe here...But I turn 40...OMG....lol
4963,surprise,Back in a mo. Cover Girls hubby on fb chat. She not seen him for 5 months
4964,surprise,@shenangagain nooo way dude did I? I'm at my ma's 4 the w/e this means no net we in the country
4965,surprise,I still smell of smoke  #kitchenfire
4966,surprise,Sunburn is not as fun as I remember
4967,surprise,watching missy elliot video collection so sad I was told that I looked like her all through high school
4968,surprise,unemployment line here i come.
4969,surprise,"Oh noes, Not Your Average Joes in Lexington is closing!  Sad"
4970,surprise,"@selenagomez I hope you had fun in Canada  don't worry you'll see then again this summer,"
4971,surprise,http://twitpic.com/67otn - Awwwww i want them
4972,surprise,"@corruptjelly &quot;ICANT LIVE, i cant live!!!&quot; lmao. Oh and btw - oooowwwch my foot  hurry with that plaster, im going to bleed to death"
4973,surprise,@AngelaIsshay oh that's what's up! I tried parmesean primavera last night and made a culinary abomination! It was pretty sad...
4974,surprise,"bummer, my phone gets disconnected. on the weekend of my birthday. darn &lt;/3"
4975,surprise,@lilyroseallen is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it
4976,surprise,Why does it matter who marries who as long as youre happy....i find it so wrong to say ok u two can marry but you cant
4977,surprise,a HUGE SPIDER just crawled past me.  HUGE.
4978,surprise,Were at citibank I thought we were gonna go to grannys house but were no
4979,surprise,Today officialy fucking sucks. My mom is the biggest bitch ever. Text me
4980,surprise,fuck everything
4981,surprise,awwww it ovber!!!
4982,surprise,@TheMrsH I saw an all red Audi on the highway. I sped uo to it hoping it was you. My loss
4983,surprise,@SarahKMetz wish you were sluttin it up w me  waaaaaaaaahhhh!!!
4984,surprise,got a surprising and sad news on a Friday  (clue:effect of global financial crisis) http://plurk.com/p/x2vyi
4985,surprise,@BefiBeez i just posted it like 5 mintues after you got off
4986,surprise,@LaurenConrad I can't belive you only have one episode to go  xx
4987,surprise,@spicesierra sorry to hear that
4988,surprise,"@natetron Yo nate, what's going on with Morgie? Is she ok??"
4989,surprise,3 day weekend and all I can think of is work waiting to ambush me on Tuesday!   Damn you work!!!
4990,surprise,@GoldenSquad  LOL yeah he unfollowed me bkuz  I was just jokein with him bwt somethn n I quess he took it serious
4991,surprise,"@MusicLover_15 No, I haven't seen it yet!  But once it comes out on DVD.. ;) hehe. Haha"
4992,surprise,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip
4993,surprise,Test discovery just missed being in Py3.1
4994,surprise,when i told my mom &quot;can we watch up?&quot; she said &quot;OK&quot;. little did i know she thought i asked &quot;what's up?&quot; looks like i have a free friday.
4995,surprise,@PassionMD I could see your quote but not vote for it??
4996,surprise,"watching a film, recovering from my operation"
4997,surprise,chillen at gmas! Soooo humid outside!
4998,surprise,@shutterbutter @daveydollar ... Way to rub it in guys! Send everyone my love  wish I could be there
4999,surprise,wishes he can just call her.  blah. it used to be so easy to move on. wtf happened?
5000,surprise,"i'm thinking that tonight's plans are not gonna happen. sigh...sadface. i shouldn't be surprised, but i am."
5001,surprise,i am soo fucking sick of wades mood swings... uhh i hate him.. he's an asshole!! ahhhh
5002,surprise,@ClaudeKelly What day is it? What's #FF? I'm worst than you
5003,surprise,I got overexcited about pizza and burned my mouth.
5004,surprise,Dammit i just locked the keys in the car! had to call mama whos in laughlin to call AAA for me
5005,surprise,just drove with my mom and brynn. my mom said im the worst driver EVER...really??
5006,surprise,Its humid today. Last night there was lightning. And now its humid
5007,surprise,Never commute in the rain. The people get so much meaner to you.
5008,surprise,"@MartiniMisty Oh god, what was that thing! It scared me."
5009,surprise,had to throw out lotion at the air port terminal
5010,surprise,Parking garage concrete pole 1 -- the new Odessey 0.
5011,surprise,@HelloMissJean hhhhhhaaaaaaaaaaaaa!!!! Yo u hve me in tears!...its all @CthaGod fault he said u cancelled so I thought....
5012,surprise,"Upcoming trip...Italy, France and Belgium...yeah.  Sadly, no Germany.  Surprisingly bummed about that.  Almost a tradition."
5013,surprise,Rain  oh well it's still Friday!!
5014,surprise,"@KristenSimoni Every time I have Friday off. Sadly, that's not too often"
5015,surprise,@DanaBrunetti What up? Why no tweets. Are you also filming in a place w/ no signal?  .Hmmm.
5016,surprise,Why am i even trying to go to sleep. Its 28c in here. I miss the cold winter nights
5017,surprise,Went to see &quot;UP&quot;. It was a really good movie that pulls at the heart strings  i highly recommend it
5018,surprise,"@jacvanek omggg, how were the &quot;crazy cobras&quot; i wantewd to see them when they were in London"
5019,surprise,Sometimes I could swear I really am insane.
5020,surprise,I was just asked by a suit where i was heading to. I didn't think i looked that much like a whore
5021,surprise,@XtineSamonte  what's going on ?
5022,surprise,watching the jobros live chat .. not live though  haha.
5023,surprise,nothing.. just looking for me a car. im haven no luck at all!
5024,surprise,wtf my pic isn't showing
5025,surprise,ugh... hangover. sign that i'm getting old
5026,surprise,Justwatched the premier of Jon  Kate plus 8 andI just cant pull myself together.I cant imagine being alone with my 2 let alone 8.
5027,surprise,@shaylaa I am lost. Please help me find a good home.
5028,surprise,pulled up @ walmart aunt got out went in I fell asleep 2 hours later.... were r you?!  lol
5029,surprise,@kyliexmonster WHAT?! i was wanting to see that show!!
5030,surprise,omg i am in so much pain  ouchies
5031,surprise,"Thought i saw the a-trak van, turns out its the Alcohol- TEAM van."
5032,surprise,@jkocurek @mikeflynn - really? What a waste of money then
5033,surprise,is being a horrible twitter-er. Moved in to my Houston apartment and awaiting work starting on Monday. Real world=now
5034,surprise,I want a new lappy
5035,surprise,@KidFury I dont see it? where do u see it listed at cause I dont
5036,surprise,Im home where i am about 2 drink alone.
5037,surprise,@tracecyrus plz dont fall in love with tokyo and never come home
5038,surprise,tMeme&gt; My besties. If only @ddlovato was there.  on Twitpic: http://twitpic.com/67hac - My besties. If.. http://twitpic.com/67hac
5039,surprise,??????? #bash ?? ??????? ????????? ????
5040,surprise,@AustinWilde  well i see ur moving onto the next cute guy
5041,surprise,Why is no one online?
5042,surprise,Wowzer! It's very windy. Not good for my allergies!!
5043,surprise,Finally watched the last couple episodes of The Office on NBC ( #theofficenbc ) - I now understand why Gervais stopped after 2 seasons
5044,surprise,@fedexwifey oh no! thanks for that blog entry but I ordered mine a  few days ago! I feel so dumb
5045,surprise,@LightAesthetic  what about sauce? Huh? I'm going to california tomorrow morning
5046,surprise,sickkkkk.  GET ME OUT OF THIS HOUSE! need to get active. whats going down? Celina havin a party? hit me uhpp!
5047,surprise,@joeag ahh. That sucks.
5048,surprise,Awe...man...i missed registration 4 #flashcamp
5049,surprise,Believe it or not I'm a super geek
5050,surprise,"Got fully denied tonight  sleep time now, lnd in morn!"
5051,surprise,@meryreino Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*
5052,surprise,@maggit we tried yesterday and they said no
5053,surprise,@ItsPrecious that's meAn
5054,surprise,"@wowshaggy ooft what pub? I'm off 2moro, but I have a backlog of what people call work to finish. Doubt I'll do it"
5055,surprise,@currykidd rofl. room is too small to dance
5056,surprise,"@xFrankieMonster haha. lucky, I havent seen it yet  It fucking sucks ."
5057,surprise,@ericajo42 @saynerd01 oh look! it's our new house in santa barbara! http://i41.tinypic.com/2hi2t4y.jpg  hahha i wish
5058,surprise,after I said hi how are you she did at double take &amp; left. Damn it I should have let her look around first
5059,surprise,There's a huge bulldyke eyein me
5060,surprise,"Oh, I forgot. They weighed me at the Dr. I am at my highest weight ever."
5061,surprise,@szsz Wow- you are sharing some of my long list.
5062,surprise,@XcourtneylisaX well i really cant belive that  xxx
5063,surprise,@ineska awwww this made me realize I have to take down my bulletin board too!  There's so many memories up there.
5064,surprise,"my house is so sad looking without all of the furniture, air mattressing it for 2 nights and then I'm officially moved from Knoxville."
